,Tanggal Tweet,Username,Tweet,Sentimen
776,2022-07-30 10:23:38+00:00,yesitsdcdm,"@madkimma dasarnya bisa jadi dari situ. tapi apakah: a) ruu perlindungan data privasi sudah dibahas secara komprehensif dan disahkan, dan b) pse kominfo tidak menimbulkan penyalahgunaan kekuasaan melalui pasal karet seperti uu ite?
 

 wajar masyarakat sangat curiga.",netral
777,2022-07-30 10:09:58+00:00,yamahaYuuki,"@SurgaSavero kalo sampe mereka pasang DNS level block, ya lebih banyak alesan buat diprotes. 
 gak usah gelisah, dari awal PSE ini gak ada basis hukum yang kuat, UU yang dilampirkan itu cuma ngasih hak mutus akses untuk situs yang mengganggu ketertiban. daripada ngeluh mending ikut protes.",negatif
778,2022-07-30 09:21:24+00:00,Concrete_buster,"@ThohaImron @aadbitcoin @efenerr @kemkominfo Batas antara kritik dan menghina itu tipis banget dan subjektif, makanya dengan peraturan kominfo tentang pse ini digabung sama UU ITE sama KUHAP, pejabat dikritik, merasa dirinya dihina tinggal lapor, trus pemerintah pun berhak minta data akun anonim yg kritik, dan setelah",negatif
779,2022-07-30 08:30:43+00:00,oom_gondlong,"Titik beratnya tuh disini sih
 Dari awal saya bukan gak setuju perihal blokir-blokirannya, tapi yang udah daftar PSE itu harus tunduk sama aturan yang sepihak ini
 Gak suka sama penguasa, langsung kena UU ITE
 

 RIP Privasi
 RIP Kebebasan Berekspresi
 TIRANI
 

 https://t.co/t2omxFu1Yk",negatif
780,2022-07-30 08:29:25+00:00,hmiumm1,@FiersaBesari #BlokirKominfo jika perlu dihapuskan UU PSE yang dirasa menjadi pasal karet,negatif
781,2022-07-30 07:28:49+00:00,hmiumm1,"Kominfo sebagai lembaga kementrian dibawah perintah presiden. Tidak seharusnya melakukan tindakan asal memblokir tanpa meninjau dan memperhatikan setiap aspek yang ada. 
 

 jika UU PSE yang dirasa menjadi arogan dan karet, maka perlunya ditinjau ulang secara judicial review.",netral
782,2022-07-30 07:19:52+00:00,amasna,"Sejauh ini kebocoran data paling fatal itu dari BPJS. Data 279 juta warga negara Indonesia dijual di Raid Forums lebih dari setahun lalu.
 

 Kalau soal perlindungan data dan hak konsumen, ga perlu yang namanya daftar PSE sampe ancaman blokir. Bikin UU atau regulasi yang bener. https://t.co/D6ASeejMwE",negatif
783,2022-07-30 06:46:18+00:00,ry00751,"PSE tuh sebenernya aturan anti kritik dan kepanjangan dari UU ITE, cuma dibungkus retorika kedaulatan khas boomer seolah ngurus dunia digital kaya ngurusin tanah.
 

 Eh tanah juga gak beres kalau kemaren gak ada publik figur yg kena. https://t.co/pDvI0XnyLt",negatif
784,2022-07-30 06:27:54+00:00,adadeeeeeeh,"VPN dll mungkin jadi solusi jangka pendek. UU yg ngatur PSE kalo dihapus bisa jadi solusi jangka panjang. Takutnya kalo UU PSE ini tetep ada, pemerintah bisa sewenang2 blokir website 😮‍💨",negatif
785,2022-07-30 06:12:14+00:00,henrysubiakto,"@miftachustsaqif Kedaulatan digital nurut UU dijalankan oleh Kominfo, mk PSE manapun hrs daftar sesuai regulasi, ibarat orang nginap di kampung hrs lapor RT/RW, ini mrk sdh cari rezeki bertahun2 tp daftar saja tdk mau? Mengenai pajak itu pajak transaksi dr warga negara diluar Kewajiban PSE.",positif
786,2022-07-30 05:31:12+00:00,anggandrn__,"@MstrYoda @kemkominfo Kalau banyak yang tidak mendaftar PSE kemungkinan ada yang salah dari UU/ketentuannya, @kemkominfo kaya tutup mata gamau revisi",negatif
787,2022-07-30 05:17:33+00:00,mundanegirls,"@MstrYoda @kemkominfo Sebenarnya make sense sih kalau pemerrintah meminta platform digital buatngikutin aturan yang berlaku di negaranya, tujuan dr PSE Kominfo ini masih masuk akal juga.
 CUMAN, aturan PSE ini gk jauh beda sama UU ITE, banyak pasal karet di dalamnya. Ujung2nya hukum jd runcing ke bawah",negatif
788,2022-07-30 05:11:17+00:00,FahrulArdi17_,"Beneran nanya dah, sebenernya pas UU PSE dibuat apa gaada transparansi pas pembuatan, publikasi yg kurang, atau emang banyak orang umum yg abai ya. Kalo pada concern bisa aja UU ini diuji di MK/dibatalin karena ya kelihatannya lebih banyak meresahkan",netral
789,2022-07-30 04:58:19+00:00,babegalak1,@octoubeer @gberrboy_id @Fiar098 yang aku heran kenapa kok WNI ngak mendorong PSE nya untuk daftar saja malah memaki kominfo yg menjalankan UU untuk melindungi warga negara ya ?,positif
790,2022-07-30 04:16:44+00:00,dettarmwn,"Siapa tahu dari isu PSE, ternyata publik bisa diajak untuk memahami tata kelola platform lebih jauh kan? Misalnya, kemudian bisa beranjak ke isu-isu lain yang berkaitan, soal privasi, perlindungan data pribadi, revisi UU ITE dll.",positif
791,2022-07-30 04:01:29+00:00,Smileysmile__,Kementrian yang paling tidak bijak dalam mengambil keputusan. Situs judi bisa diakses bahkan tanpa VPN padahal jelas judi dilarang menurut UU dan agama. Sedangkan platfom game sarana hiburan di blokir gara2 ga daftar PSE. #BlokirKominfo,negatif
792,2022-07-30 03:26:07+00:00,darmawaan_n,"@PolJokesID @kemkominfo Sekarang udah gabisa diakses kok om.
 Tapi iya saya gak habis pikir kenapa ya sampe harus ada UU PSE 😔 https://t.co/WgWIRdIp0M",negatif
793,2022-07-30 03:07:01+00:00,babegalak1,"@Wanlovesaja @PlateJohnny @kemkominfo Jangan selalu berburuk sangka terhadap pejabat kita yg menjalankan UU negara tentunya kita juga tidak mau di jajah oleh perusahaan perusahaan asing kan ?
 mereka di blokir itu karena ngotot dan merasa jumawa ngak mau daftar PSE hanya itu",positif
794,2022-07-30 02:32:48+00:00,TukangObor,"@ClarusMiskin Udah main slot aja bang, kaga di blokir, udah terdaftar juga di UU PSE yang karet itu",negatif
795,2022-07-30 01:29:33+00:00,lukisaepul,@kevinpongmasak @thedufresne @kemkominfo PSE nih tujuannya apa sih. berdasarkan UU atau cuma Permen/Kepmen?,netral
796,2022-07-29 12:41:13+00:00,theaqyal,@AlbertSolo2 mencegah penipuan? wkwkwk penipuan tetap ada walau ini aturan PSE sudah jalan. Tetap aja ujung-ujungnya kayak UU ITE.,negatif
797,2022-07-29 09:00:28+00:00,Revonnator,@Brilliantfal_ @libtardz_ Lord nanya dong di indo emg gaada ape di konstitusi yg nyatain privasi rakyat kea kite ntu ngape uu pse masi bisa disahin da,negatif
798,2022-07-27 16:40:41+00:00,KlikLegalID,Koalisi Serius Revisi UU ITE: PSE Malah Menyebabkan Matinya Kreativitas https://t.co/MukbFqdPNq,negatif
799,2022-07-27 09:45:26+00:00,dokomolin,"Tapi itu untuk kasus jurnalistik yaa dan untuk ITE atau media digital (bukan elektronik, bedakan ya untuk media digital ini masuknya UU ITE berarti kemungkinan besar PSE juga UU ITE) bakalan ngga jauh beda, yang disadap adalah percakapan atau pesan singkat untuk penyidikan",negatif
800,2022-07-26 08:48:42+00:00,Sisymphus,Mending pemerintah beresin uu pembatasan usia pengguna sosial media dibanding pse pse-an kontol itu. https://t.co/QhCiORKCyR,negatif
801,2022-07-23 12:48:08+00:00,winkjiaer,"@vanillaaaness @Jiey7_ engga bakal diblockir klo twitter, soalnya udh daftar pse tapi ada kemungkinan gk bisa sebebas sekarang soalnya klo udh terdaftar pse hrs ngikutin undang” yg ada di indo. ada tuh kemaren yg bahas trs katanya uu yg ada di indo itu sangat” gk cocok buat apk semacam twitter dkk🤣",netral
802,2022-07-22 03:42:02+00:00,bebasbaru,"UU aja ber ubah-ubah!
 

 20 Juli 2022 Sudah Lewat, Kominfo Malah Tak Konsisten Kini Tambah 5 Hari Lagi Nge-daftar ke PSE! https://t.co/1ql3hCnJtU",negatif
803,2022-07-21 11:55:32+00:00,yedidakaren_,"Pola yang sama ketika pelayan rakyat tapi ketika kerjanya gk becus dan korup. Lalu ditegur. Eh malah ngancam dengan RKHUP, UU ITE, buzzerp dan PSE. Cuma endingnya mereka mau 3 periode 😂😂 https://t.co/Sz4VQms6XE",negatif
804,2022-07-21 08:47:26+00:00,sigitwid,"Aturan pendaftaran PSE juga bukan barang baru. PP No. 82 Tahun 2012 tentang Penyelenggaraan Sistem dan Transaksi Elektronik sebagai turunan UU ITE sebetulnya sudah mewajibkan pendaftaran PSE ke Kominfo.
 

 Artinya, aturan ini sebetulnya sudah berusia satu dasawarsa.",netral
805,2022-07-20 15:47:03+00:00,RizkymArifin,"Kita bayangkan Pada Masa penjajahan Belanda &amp; Jepang yang dimana HAM di Indonesia sudah Hancur dan berantakan: Hak warga indonesia di bungkam &amp; di intimidasi oleh kedua negara itu. Kamu pikir masa masa Pahit itu ingin terulang lagi di era ini dengan sah kan RKUHP, PSE, &amp; UU ITE?",negatif
806,2022-07-20 00:17:31+00:00,iqbal_farabi,"Kita mau bahas tentang, ""Regulasi dan Teknologi"".
 

 Kita bakal ngobrol tentang aneka regulasi seputar bidang teknologi informasi (seperti PSE Kominfo, UU ITE, dll) dan gimana dampaknya terhadap pelaku industri dan masyarakat secara umum.",netral
807,2022-07-19 17:34:46+00:00,_NgapakDupak,"@wiuindonesia Bukan cuma perkara register gratis. Banyak pasal karet diperaturan PSE. Gk jauh dr konyolnya UU ITE, sharing data yg perusahaan besar komitmen penuh untuk menjaganya. Dan emg wkwk land seyakin apa bisa maintenance data?? Lbih hebat dr google? KTP aj bocor",negatif
808,2022-07-19 11:29:48+00:00,HisyamMochtar,"Dari pada Kemenkominfo blokir Google, WA, IG dll. dengan alasan belum daftar pse, mendingan blokir akun buzzer unfaedah pemecah belah NKRI. Yang udah jelas2 sering melanggar UU ITE.",negatif
809,2022-07-19 11:05:30+00:00,henrysubiakto,Akhirnya platform global pd antri daftar jg. Tdk mungkin kapitalis digital itu mengabaikan pasar besar pengguna internet di Indonesia yg sdh lbh 204 juta netizen. Kedaulatan Digital hrs tegas ditegakkan sesuai UU. Lagian yg diblokir hny PSE yg tdk punya etikad baik utk daftar. https://t.co/tq8USySpN0,positif
810,2022-07-18 17:27:41+00:00,rineaudrine,"@pechie_retro @cips_id @safenetvoice @elsamnews Sama-sama, Li. Aturannya udh lama pdhl, entah knp baru dpt sorotan publik saat mendekati tenggat waktu pendaftaran PSE Lingkup Privat besok 😔
 

 Btw, Mas @DamarJuniarto ini sering sharing update kebijakan terkait &amp; byk berjasa utk membantu korban pasal karet UU ITE juga.",netral
811,2022-07-18 06:58:05+00:00,justinus_sanji,"@iknnewsantara @uyaboira Harusnya begitu bang terkait UU ITE karena karet
 

 Ya justru PSE ini yang sy baca banyak yang gak suka karena bakal ada penyelewengan dari UU ITE sendiri
 

 Setuju bang kalo ada pelanggaran bisa disanksi. Kalo berkaca lagi ke real life, kan karet. Standar patuh-gak patuh aja gajelas",negatif
812,2022-07-18 02:36:42+00:00,iknnewsantara,"@justinus_sanji @uyaboira Berarti harusnya kita tolak UU ITE tentang ujaran kebencian.
 

 Pemerintah cuma pengen semua PSE mendaftar. Tanpa terkecuali.
 Kebanyakankan orang mempersoalkan sanksi yang diberi karena tidak patuh. 
 Menurutku wajar saja pemerintah memberi sanksi.
 Tapi malah banyak yang mencaci.",positif
813,2022-07-18 01:32:38+00:00,loopholeacademy,"Tapi kalau sampai breach kebijakan privasi mereka kalau mendaftar PSE Privat Asing rasanya terlalu serta-merta
 

 Patut diingat bahwa selama ini kewenangan 'blokir' sudah ada dr sejak Internet Sehat yg kewenangannya ajaib ga ada di UU, baru di UU ITE amd ada",negatif
814,2022-07-18 00:30:29+00:00,tilehopper,"@banyuonfire Ga adil buat mereka harus daftar PSE Privat, sementara mayoritas data / komunikasi mereka ga public facing tapi harus tunduk sama regulasi data / sistem ga ngotak, tapi web PSE Kominfo dimana public facing datanya berjibun ga terikat aturan yang sama (karena UU PDP belum sah)",negatif
815,2022-07-17 16:25:52+00:00,chourslife,"Kan aparat pasti mnt data gitu harus ada surat tugasnya, kalo gak ada surat tugasnya kudunya PSE gak boleh ngasih, di ayat 2 nya juga dijelasin kok, kalo aparat menyalahgunakan yah dia juga kena UU ITE, emang sih ngomong gampang praktek susah, tapi alurnya gitu https://t.co/8oBYb21X71",negatif
816,2022-07-17 14:36:09+00:00,escapefromcrowd,"@cholisnur511 @secgron Yang saya takutkan adalah sebaliknya. 'UU/kebijakan perlindungan data' yang akan merugikan privasi pengguna app nya, yg mana dalam realisasinya nanti mungkin akan ada tawar-menawar metadata tsb. Makanya penting PSE ini harus diawasi dan dikawal terus.",negatif
817,2022-07-17 06:37:52+00:00,ferdifitra999,"@_pltb @ibratabian17 @inyourcellss @IndriyatiLais @anatnatnatnat @tanyakanrl Nemu info ini soal PSE, semoga bukan versi lain dr UU ITE
 https://t.co/zIKLoEhkui",netral
818,2022-07-16 16:53:30+00:00,wewegomb,"google &amp; meta dkk belum daftar PSE kominfo, soalnya di UU ada syarat harus ngasih data ke pihak berwajib indonesia kalo dibutuhkan. di negara asalnya aja mereka ga bisa semudah itu ngasih data ke polisi atau pemerintah. 
 

 bentar lagi mesti pake VPN.",netral
819,2022-07-15 11:54:18+00:00,tsetiady,"UU PSE apakabar?
 

 katanya deadline tanggal 20 Juli ini
 

 Twitter udah daftar belum, jangan2 nanti ikutan diblokir 🤔",negatif
820,2022-07-01 16:08:18+00:00,bathroomsiinger,@hyang_wisnu @PlateJohnny @Aryprasetyo85 @kemkominfo @Urrangawak @FirzaHusainID @DS_yantie @Dputrisolo @03__nakula @AntoniusCDN Registrasikan PSE sesuai aturan yg ada pada UU. @kemkominfo @PlateJohnny,netral
821,2022-06-25 14:21:52+00:00,tsetiady,"UU PSE katanya buat melindungi data rakyat? 
 

 si paling melindungi... kemaren data-data pemerinth bocor berkali-kali elu pada kemane???",negatif
822,2022-06-25 13:57:33+00:00,tsetiady,"gila demokrasi mau dimatikan dari segala arah, ini persiapan buat pemilu 2024???
 

 udah ada RKUHP mau bikin pasal2 lese majeste, dan membatasi hak bersuara di dunia maya, sekarang UU PSE mau memblokir app yg dianggap bisa ''bikin onar'' aka ganggu pemerintahan",negatif
823,2022-06-25 13:31:09+00:00,tsetiady,"Indonesia ini gak bisa meleng dikit, kemaren rame RKUHP (eh sampai sekarang jg deh), lalu ada UU KIA (kesejahteraan ibu-anak) yg viral, lalu sekarang UU PSE (penyelenggara sistem eletronik)... kenapa RUU pada bosok gini?",netral
824,2022-01-27 06:12:30+00:00,rani_yurama,@ABSetyono @kemkominfo Sesuai amanat UU ITE sebetulnya Kominfo memiliki kewenangan untuk menjatuhkan sanksi administratif atau sanksi yang memungkinkan secara UU jika platform atau PSE itu mengandung muatan negatif. @kemkominfo @PlateJohnny,netral
825,2022-01-22 04:20:16+00:00,Naj_2709,"@ABSetyono @kemkominfo Sesuai amanat UU ITE sebetulnya Kominfo memiliki kewenangan untuk menjatuhkan sanksi administratif atau sanksi yang memungkinkan secara uu jika platform atau PSE itu mengandung muatan negatif
 @kemkominfo",netral
826,2022-01-20 16:18:00+00:00,YumaAr_,@ABSetyono @kemkominfo @kemkominfo melakukan pengawasan seluruh sistem elektronik atau PSE yang menyelenggarakan transaksi elektronik. PSE wajib tunduk pada ketentuan uu ITE dan turunanya.,netral
827,2022-01-20 15:09:40+00:00,AntiKadrun_,"@ABSetyono @kemkominfo Kominfo dalam hal ini melakukan pengawasan seluruh sistem elektronik atau PSE yang menyelenggarakan transaksi elektronik. PSE wajib tunduk pada ketentuan uu ITE dan turunanya.
 @kemkominfo",netral
828,2022-01-20 15:08:12+00:00,AryPrasetyo_85,"@ABSetyono @kemkominfo Sesuai amanat UU ITE sebetulnya Kominfo memiliki kewenangan untuk menjatuhkan sanksi administratif atau sanksi yang memungkinkan secara uu jika platform atau PSE itu mengandung muatan negatif
 @kemkominfo",netral
829,2022-01-20 00:25:04+00:00,Cah_Beler,"@ABSetyono @kemkominfo “Sesuai amanat UU ITE sebenarnya Kominfo memiliki kewenangan untuk menjatuhkan sanksi atau sanksi yang memungkinkan secara uu platform atau PSE itu mengandung muatan negatif,” ujar Dedy Permadi.
 @kemkominfo 
 @PlateJohnny",netral
830,2021-10-27 09:06:07+00:00,NabilaAr__,"@ABSetyono @kemkominfo @PlateJohnny @Aryprasetyo85 @BSSN_RI @mediaindonesia @henrysubiakto @Neng_sofyy @Indober2020 @ariani_leksono @SarangBidadari Jenis2 sanksi administratif yang dimungkinkan secara UU itu ada lima jenis, itu ada teguran tertulis, denda administratif, penghentian sementara bahkan bisa dihentikan layanannya, pemutusan akses/bisa diblokir, dan dikeluarkan dr dftr PSE.
 @kemkominfo @PlateJohnny",netral
831,2021-10-27 08:00:25+00:00,cozve,"Juru bicara Kementerian Kominfo: Jenis sangsi yang dimungkinkan secara UU ada lima jenis yaitu: teguran, denda administratif, penghentian layanan, pemutusan akses, dan dikeluarkan dari daftar Penyelenggara Sistem Elektronik(PSE)
 @PlateJohnny @kemkominfo 
 

 @mulyana59  
 @Mi9aWempy https://t.co/KHR0fNIo3k",netral
832,2021-09-21 21:54:19+00:00,henrysubiakto,"@Ama_xxii @Samlawi_84 @txtdaridgmbk @PLindungi Baca UU ITE pasal 15, yg tanggung jawab terhadap keamanan dan kehandalan itu Penyelenggara Sistem Elektronik, kalau utk Peduli Lindungi ya Telkom. Untuk ini sdh ada, yg blm ada itu tata cara daftar utk PSE linkup Publik. Bentar lg diundangkan. Hanya persoalan daftar Dul yg blm.",netral
833,2021-09-18 05:16:08+00:00,pgnbcd,@secgron Lucunya dari segi aturan masih blm jelas sanksi apa yg diberikan kalau PSE kena data breach dan peaturan ttg tingkat keamanan data jg masih minim di UU no 71 tahun 2019. Selama perusahaan menerapkan aturan seusai UU kayaknya siapapun yg kena data breach akan selalu playing victim,negatif
834,2021-09-16 14:58:43+00:00,henrysubiakto,@NizaRaurus Yg belum selesai untuk PSE publik itu Permennya. Permen tatacara daftar. Bukan PP. PP sdh selesai sejak 2019. Peraturan hukum telat itu biasa. Mmg itu yg sering terjadi. UU saja sering telat kok.,positif
835,2021-09-16 09:41:45+00:00,henrysubiakto,@txtdaridgmbk @PLindungi @kemkominfo He he he mmg dlm tahun2 ini pernah ada PSE diblokir krn blm daftar? Selama ini yg di take down itu krn persoalan konten yg melanggar UU (pasal 42 ayat 2b UU ITE). Bukan krn persoalan administrasi pendaftaran PSE. Mau pakai aturan yg mana? Orang msh transisi.,positif
836,2021-09-03 00:33:05+00:00,ClimbingGuy3000,"@Teuku_Khaiqal @_mrafi ""Setiap Penyelenggara Sistem Elektronik harus menyelenggarakan Sistem Elektronik secara andal dan aman serta bertanggung jawab terhadap beroperasinya Sistem Elektronik sebagaimana mestinya."" pasal 15 UU ITE Nomor 11 Tahun 2008.
 

 PSE BPJS = BPJS
 PSE PeduliLindungi = Kominfo",netral
837,2021-09-01 14:26:06+00:00,DaddyAshari,"@xvidgmbk @erickthohir @BudiGSadikin Sependek yg sy tau...
 Penyelenggara Sistem Elektronik (PSE) mmg dpt dibebaskan dr tanggung jawab krn penyalahgunaan o/ pihak lain atopun Pengguna (psl 15 uu ite)
 Tp pelepasan tg jwb itu msh hrs dibuktikan
 Jk ada kebocoran data mk PeduliLindungi hrs membuktikan bkn kesalahannya",netral
838,2021-05-24 13:44:32+00:00,Aryprasetyo85,"penting Indonesia yg berhubungan dengan kesehatan.
 

 Selain itu, akan dilakukan telaah juga bagaimana pengamanan PSE di BPJS Kesehatan.
 

 Untuk ke depannya, @kemkominfo terus mendorong pembahasan rancangan UU perlindungan data pribadi demi menjamin keamanan masyarakat Indonesia.",positif
839,2021-05-22 10:10:32+00:00,henrysubiakto,"Di Indonesia Penyelenggara Sistem Elektronik (PSE) itu ada ribuan bahkan lebih, milik swasta maupun pemerintah. Mrk msg2 hrs menjamin sistemnya andal dan aman dan berfungsi sbgmn mestinya. Itu prinsip normanya yg ada di UU ITE.",positif
840,2021-05-18 11:30:00+00:00,klinikhukum,"Pada dasarnya, UU ITE beserta perubahannya tidak mewajibkan badan usaha penyelenggara sistem elektronik (""PSE"") berbentuk PT. Lalu apa saja hal yang harus diperhatikan dalam mendirikan PSE?https://t.co/OdyGwDtQwg",netral
